[2025-03-28 14:47:23,715] [INFO] [database] Fetching data from 2024-11-11 to 2024-11-15
[2025-03-28 14:47:24,025] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:47:24,089] [INFO] [database] 成功保存sz.000977的5频率数据，共240条记录
[2025-03-28 14:47:24,091] [INFO] [database] Fetching data from 2024-11-18 to 2024-11-22
[2025-03-28 14:47:25,151] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:47:25,218] [INFO] [database] 成功保存sz.000977的5频率数据，共240条记录
[2025-03-28 14:47:25,220] [INFO] [database] Fetching data from 2024-11-25 to 2024-11-29
[2025-03-28 14:47:25,867] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:47:25,939] [INFO] [database] 成功保存sz.000977的5频率数据，共240条记录
[2025-03-28 14:47:25,942] [INFO] [database] Fetching data from 2024-12-02 to 2024-12-06
[2025-03-28 14:47:31,217] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:47:31,279] [INFO] [database] 成功保存sz.000977的5频率数据，共240条记录
[2025-03-28 14:47:31,280] [INFO] [database] Fetching data from 2024-12-09 to 2024-12-13
[2025-03-28 14:47:41,895] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:47:41,975] [INFO] [database] 成功保存sz.000977的5频率数据，共240条记录
[2025-03-28 14:47:41,978] [INFO] [database] Fetching data from 2024-12-16 to 2024-12-20
[2025-03-28 14:47:42,283] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:47:42,377] [INFO] [database] 成功保存sz.000977的5频率数据，共240条记录
[2025-03-28 14:47:42,380] [INFO] [database] Fetching data from 2024-12-23 to 2024-12-27
[2025-03-28 14:47:42,691] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:47:42,775] [INFO] [database] 成功保存sz.000977的5频率数据，共240条记录
[2025-03-28 14:47:42,778] [INFO] [database] Fetching data from 2024-12-30 to 2024-12-31
[2025-03-28 14:47:44,097] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:47:44,177] [INFO] [database] 成功保存sz.000977的5频率数据，共96条记录
[2025-03-28 14:47:44,180] [INFO] [database] Fetching data from 2025-01-02 to 2025-01-03
[2025-03-28 14:47:45,076] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:47:45,142] [INFO] [database] 成功保存sz.000977的5频率数据，共96条记录
[2025-03-28 14:47:45,146] [INFO] [database] Fetching data from 2025-01-06 to 2025-01-10
[2025-03-28 14:47:45,477] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:47:45,565] [INFO] [database] 成功保存sz.000977的5频率数据，共240条记录
[2025-03-28 14:47:45,568] [INFO] [database] Fetching data from 2025-01-13 to 2025-01-17
[2025-03-28 14:47:45,912] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:47:45,987] [INFO] [database] 成功保存sz.000977的5频率数据，共240条记录
[2025-03-28 14:47:45,990] [INFO] [database] Fetching data from 2025-01-20 to 2025-01-24
[2025-03-28 14:47:46,282] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:47:46,351] [INFO] [database] 成功保存sz.000977的5频率数据，共240条记录
[2025-03-28 14:47:46,354] [INFO] [database] Fetching data from 2025-01-27 to 2025-01-27
[2025-03-28 14:47:46,617] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:47:46,664] [INFO] [database] 成功保存sz.000977的5频率数据，共48条记录
[2025-03-28 14:47:46,668] [INFO] [database] Fetching data from 2025-02-05 to 2025-02-07
[2025-03-28 14:47:46,918] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:47:46,975] [INFO] [database] 成功保存sz.000977的5频率数据，共144条记录
[2025-03-28 14:47:46,978] [INFO] [database] Fetching data from 2025-02-10 to 2025-02-14
[2025-03-28 14:47:53,886] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:47:53,953] [INFO] [database] 成功保存sz.000977的5频率数据，共240条记录
